"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,1,"YX","Republic Airline","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",276.00,65.00,20.75,2.15,20.89,0.00,21.22,3.00,9.00,4391.00,1603.00,287.00,1016.00,0.00,1485.00,
2019,1,"YX","Republic Airline","DTW","Detroit, MI: Detroit Metro Wayne County",886.00,178.00,55.29,5.76,55.63,0.00,61.33,40.00,1.00,12256.00,4858.00,677.00,2211.00,0.00,4510.00,
2019,1,"YX","Republic Airline","EWR","Newark, NJ: Newark Liberty International",2005.00,737.00,52.60,6.52,505.02,0.00,172.87,77.00,6.00,64806.00,5184.00,545.00,41266.00,0.00,17811.00,
2019,1,"YX","Republic Airline","IAH","Houston, TX: George Bush Intercontinental/Houston",1061.00,219.00,42.71,2.99,88.82,0.01,84.47,12.00,1.00,11729.00,2928.00,242.00,3085.00,1.00,5473.00,
2019,1,"YX","Republic Airline","JFK","New York, NY: John F. Kennedy International",289.00,59.00,13.66,2.90,26.57,0.91,14.95,7.00,0.00,4773.00,1465.00,380.00,1482.00,134.00,1312.00,
2019,1,"YX","Republic Airline","LGA","New York, NY: LaGuardia",2527.00,892.00,106.58,14.92,561.92,0.00,208.57,129.00,6.00,71818.00,10478.00,1430.00,41653.00,0.00,18257.00,
2019,1,"YX","Republic Airline","MCO","Orlando, FL: Orlando International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,1,"YX","Republic Airline","MIA","Miami, FL: Miami International",953.00,142.00,26.02,4.54,65.07,0.00,46.37,7.00,2.00,6792.00,1484.00,643.00,2093.00,0.00,2572.00,
2019,1,"YX","Republic Airline","MSP","Minneapolis, MN: Minneapolis-St Paul International",478.00,87.00,19.29,5.11,22.28,0.00,40.33,31.00,0.00,6061.00,1695.00,553.00,865.00,0.00,2948.00,
2019,1,"YX","Republic Airline","ORD","Chicago, IL: Chicago O'Hare International",1278.00,284.00,29.17,3.92,166.87,0.00,84.04,177.00,2.00,22539.00,2638.00,2904.00,9570.00,0.00,7427.00,
2019,1,"YX","Republic Airline","PHL","Philadelphia, PA: Philadelphia International",1142.00,130.00,20.10,8.78,54.84,0.09,46.19,27.00,1.00,5877.00,1039.00,768.00,1802.00,3.00,2265.00,
2019,1,"YX","Republic Airline","SLC","Salt Lake City, UT: Salt Lake City International",41.00,3.00,0.96,0.00,0.98,0.00,1.06,1.00,0.00,111.00,26.00,0.00,50.00,0.00,35.00,
2019,2,"9E","Endeavor Air Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2688.00,560.00,91.97,19.00,180.56,0.00,268.46,28.00,3.00,49781.00,11492.00,2968.00,9504.00,0.00,25817.00,
2019,2,"9E","Endeavor Air Inc.","BOS","Boston, MA: Logan International",428.00,80.00,8.74,3.30,31.68,0.00,36.28,21.00,0.00,5750.00,953.00,177.00,1505.00,0.00,3115.00,
2019,2,"9E","Endeavor Air Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",219.00,35.00,15.03,0.83,7.49,0.00,11.64,6.00,0.00,2221.00,970.00,30.00,268.00,0.00,953.00,
2019,2,"9E","Endeavor Air Inc.","CLT","Charlotte, NC: Charlotte Douglas International",183.00,31.00,6.14,1.51,12.54,0.00,10.81,5.00,2.00,2302.00,600.00,64.00,647.00,0.00,991.00,
2019,2,"9E","Endeavor Air Inc.","DCA","Washington, DC: Ronald Reagan Washington National",146.00,32.00,6.86,2.02,16.76,0.00,6.36,2.00,0.00,1755.00,454.00,76.00,853.00,0.00,372.00,
2019,2,"9E","Endeavor Air Inc.","DEN","Denver, CO: Denver International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,2,"9E","Endeavor Air Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",150.00,47.00,13.88,2.05,24.53,0.00,6.54,3.00,2.00,2797.00,692.00,269.00,1195.00,0.00,641.00,
2019,2,"9E","Endeavor Air Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1294.00,209.00,33.83,13.46,54.93,0.00,106.77,30.00,1.00,14078.00,2846.00,1510.00,2568.00,0.00,7154.00,
2019,2,"9E","Endeavor Air Inc.","EWR","Newark, NJ: Newark Liberty International",106.00,38.00,6.94,0.86,22.34,0.00,7.86,1.00,0.00,3088.00,821.00,157.00,1547.00,0.00,563.00,
2019,2,"9E","Endeavor Air Inc.","IAD","Washington, DC: Washington Dulles International",106.00,26.00,7.58,0.00,6.99,0.00,11.44,4.00,0.00,1291.00,450.00,0.00,319.00,0.00,522.00,
2019,2,"9E","Endeavor Air Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",93.00,23.00,8.01,0.00,8.57,0.00,6.42,0.00,0.00,1188.00,504.00,0.00,275.00,0.00,409.00,
2019,2,"9E","Endeavor Air Inc.","JFK","New York, NY: John F. Kennedy International",1431.00,211.00,44.87,4.67,67.22,0.00,94.24,100.00,2.00,15361.00,3814.00,967.00,3414.00,0.00,7166.00,
2019,2,"9E","Endeavor Air Inc.","LGA","New York, NY: LaGuardia",1961.00,382.00,49.72,10.56,178.81,1.00,141.91,125.00,2.00,30216.00,5918.00,864.00,11618.00,33.00,11783.00,
2019,2,"9E","Endeavor Air Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",774.00,179.00,30.42,12.25,67.87,0.00,68.47,23.00,2.00,16397.00,2932.00,1549.00,6413.00,0.00,5503.00,
2019,2,"9E","Endeavor Air Inc.","ORD","Chicago, IL: Chicago O'Hare International",142.00,51.00,10.03,0.49,27.27,0.00,13.22,6.00,0.00,4223.00,420.00,33.00,2656.00,0.00,1114.00,
2019,2,"9E","Endeavor Air Inc.","PHL","Philadelphia, PA: Philadelphia International",175.00,44.00,11.29,0.19,14.04,0.00,18.48,6.00,0.00,3460.00,1197.00,33.00,892.00,0.00,1338.00,
2019,2,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",913.00,222.00,69.93,4.54,83.17,0.00,64.36,9.00,4.00,11060.00,3535.00,237.00,2961.00,0.00,4327.00,
2019,2,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",2044.00,481.00,117.27,19.94,185.28,1.08,157.43,72.00,0.00,28489.00,7674.00,1412.00,8958.00,25.00,10420.00,
2019,2,"AA","American Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",428.00,83.00,38.77,2.20,9.47,0.44,32.12,3.00,0.00,4070.00,1788.00,105.00,271.00,19.00,1887.00,
2019,2,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7497.00,1311.00,343.29,28.42,424.10,3.07,512.12,71.00,13.00,83270.00,31434.00,2692.00,15445.00,107.00,33592.00,
2019,2,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",1853.00,384.00,104.36,16.49,106.55,0.56,156.03,49.00,4.00,23303.00,6494.00,1527.00,4125.00,9.00,11148.00,
2019,2,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",751.00,190.00,76.84,7.08,52.79,0.19,53.10,4.00,3.00,10029.00,4225.00,471.00,1972.00,10.00,3351.00,
2019,2,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",10930.00,2619.00,549.89,64.85,1053.53,6.31,944.43,106.00,28.00,170713.00,49617.00,7455.00,39616.00,451.00,73574.00,
2019,2,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",413.00,75.00,30.71,0.60,11.99,0.00,31.70,8.00,1.00,2970.00,1130.00,29.00,348.00,0.00,1463.00,
2019,2,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",517.00,140.00,29.98,2.81,61.94,0.09,45.19,5.00,3.00,7587.00,1466.00,136.00,3434.00,2.00,2549.00,
2019,2,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",521.00,128.00,46.86,3.24,39.58,0.44,37.87,1.00,0.00,6571.00,2364.00,197.00,1462.00,8.00,2540.00,
2019,2,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",204.00,106.00,33.16,1.31,64.70,0.05,6.78,0.00,0.00,5936.00,2750.00,110.00,2343.00,1.00,732.00,
2019,2,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",175.00,24.00,12.22,0.11,2.36,0.00,9.31,4.00,1.00,1301.00,601.00,15.00,146.00,0.00,539.00,
2019,2,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",691.00,179.00,63.69,5.13,55.94,0.00,54.24,4.00,0.00,10447.00,4514.00,357.00,2030.00,0.00,3546.00,
2019,2,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1403.00,231.00,84.43,5.46,64.71,2.26,74.13,28.00,2.00,14965.00,5201.00,585.00,2930.00,45.00,6204.00,
2019,2,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1068.00,348.00,103.80,5.89,151.39,0.60,86.32,9.00,3.00,16585.00,5272.00,399.00,5997.00,46.00,4871.00,
2019,2,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3113.00,777.00,178.06,21.07,369.55,3.07,205.26,27.00,26.00,43838.00,12051.00,1652.00,12886.00,84.00,17165.00,
2019,2,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",1742.00,392.00,90.19,16.87,152.83,0.32,131.79,69.00,1.00,21808.00,5462.00,961.00,7587.00,8.00,7790.00,
2019,2,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",1459.00,288.00,106.01,8.81,65.87,0.00,107.31,1.00,1.00,14726.00,5345.00,564.00,2704.00,0.00,6113.00,
2019,2,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",4230.00,788.00,254.91,26.32,293.38,3.10,210.29,19.00,7.00,47686.00,20082.00,1317.00,10163.00,134.00,15990.00,
2019,2,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",578.00,164.00,39.15,6.24,56.57,0.16,61.87,12.00,2.00,9642.00,1649.00,350.00,3643.00,16.00,3984.00,
2019,2,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4902.00,1217.00,213.79,42.60,567.67,2.34,390.61,110.00,3.00,90512.00,15161.00,4817.00,39717.00,136.00,30681.00,
2019,2,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",257.00,63.00,23.17,0.45,17.26,0.00,22.12,0.00,0.00,3066.00,1223.00,24.00,635.00,0.00,1184.00,
2019,2,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",3685.00,498.00,175.68,14.55,104.74,1.46,201.58,49.00,5.00,38539.00,17063.00,1313.00,4014.00,60.00,16089.00,
2019,2,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4432.00,1105.00,254.44,32.49,559.19,0.71,258.16,43.00,13.00,61069.00,17348.00,2704.00,19802.00,20.00,21195.00,
2019,2,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",634.00,233.00,64.34,4.66,110.50,0.00,53.49,3.00,4.00,10704.00,3783.00,324.00,3630.00,0.00,2967.00,
2019,2,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",516.00,143.00,43.73,7.40,57.07,0.00,34.80,23.00,5.00,7377.00,2212.00,496.00,2567.00,0.00,2102.00,
2019,2,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",972.00,395.00,74.48,6.20,244.25,0.00,70.08,21.00,6.00,23813.00,4598.00,298.00,14460.00,0.00,4457.00,
2019,2,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",399.00,128.00,45.34,2.58,32.57,0.70,46.82,0.00,0.00,6014.00,2123.00,133.00,1050.00,21.00,2687.00,
2019,2,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",1029.00,204.00,66.66,5.82,63.59,0.76,67.18,1.00,0.00,9769.00,3263.00,304.00,2262.00,19.00,3921.00,
2019,2,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",32.00,13.00,2.95,0.52,9.52,0.00,0.00,0.00,0.00,472.00,73.00,48.00,351.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",184.00,35.00,11.99,1.31,14.54,0.00,7.16,2.00,0.00,2790.00,1036.00,140.00,1067.00,0.00,547.00,
2019,2,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",100.00,15.00,5.73,1.67,5.60,0.00,2.00,4.00,0.00,621.00,248.00,137.00,190.00,0.00,46.00,
2019,2,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",140.00,39.00,9.89,1.66,22.31,0.00,5.14,3.00,0.00,2759.00,1049.00,454.00,994.00,0.00,262.00,
2019,2,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",128.00,51.00,14.26,4.29,20.99,0.00,11.46,8.00,1.00,2721.00,718.00,351.00,1099.00,0.00,553.00,
2019,2,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",101.00,25.00,5.54,3.56,13.02,0.00,2.87,3.00,0.00,1481.00,168.00,574.00,640.00,0.00,99.00,
2019,2,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",28.00,5.00,0.39,1.42,3.19,0.00,0.00,2.00,0.00,247.00,11.00,80.00,156.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",268.00,56.00,12.92,2.33,30.86,0.00,9.90,10.00,0.00,3509.00,973.00,266.00,1815.00,0.00,455.00,
2019,2,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",109.00,32.00,7.82,1.79,18.55,0.00,3.84,1.00,1.00,1638.00,458.00,195.00,797.00,0.00,188.00,
2019,2,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",244.00,60.00,9.12,4.70,35.98,0.00,10.20,1.00,2.00,3416.00,1209.00,337.00,1384.00,0.00,486.00,
2019,2,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",124.00,26.00,6.63,0.90,11.26,0.00,7.22,9.00,0.00,1146.00,216.00,35.00,536.00,0.00,359.00,
2019,2,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",42.00,10.00,4.55,0.00,3.58,0.00,1.87,2.00,0.00,584.00,165.00,0.00,116.00,0.00,303.00,
2019,2,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",392.00,87.00,20.53,3.43,37.81,0.00,25.24,9.00,0.00,6155.00,1627.00,727.00,1892.00,0.00,1909.00,
2019,2,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",627.00,220.00,37.22,3.35,109.76,0.54,69.13,30.00,0.00,13809.00,2438.00,388.00,6056.00,20.00,4907.00,
2019,2,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1562.00,486.00,66.53,13.39,266.16,1.39,138.53,67.00,8.00,27573.00,4629.00,2383.00,10526.00,43.00,9992.00,
2019,2,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",132.00,35.00,8.80,0.81,18.49,0.00,6.90,2.00,0.00,1805.00,448.00,117.00,953.00,0.00,287.00,
2019,2,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",56.00,20.00,2.81,1.61,10.33,0.00,5.25,2.00,0.00,1391.00,290.00,84.00,762.00,0.00,255.00,
2019,2,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",192.00,72.00,12.51,2.95,43.13,0.00,13.41,8.00,0.00,5705.00,1032.00,673.00,3119.00,0.00,881.00,
2019,2,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1408.00,330.00,71.07,6.31,119.56,1.94,131.12,47.00,0.00,19691.00,4620.00,559.00,4183.00,50.00,10279.00,
2019,2,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",80.00,21.00,4.63,1.00,15.37,0.00,0.00,1.00,0.00,1039.00,331.00,72.00,636.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",276.00,84.00,20.37,3.37,40.94,0.70,18.62,10.00,0.00,5194.00,1387.00,411.00,2199.00,21.00,1176.00,
2019,2,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",619.00,179.00,39.40,8.76,89.18,0.06,41.59,33.00,4.00,8875.00,2092.00,1128.00,3356.00,3.00,2296.00,
2019,2,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",4813.00,1256.00,190.25,33.45,612.98,1.74,417.57,268.00,35.00,82773.00,14348.00,3546.00,32771.00,48.00,32060.00,
2019,2,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1855.00,701.00,84.88,19.21,414.52,0.00,182.39,136.00,26.00,49212.00,4883.00,2424.00,27491.00,0.00,14414.00,
2019,2,"AS","Alaska Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",72.00,29.00,8.07,1.13,9.45,0.00,10.35,2.00,0.00,1582.00,485.00,191.00,421.00,0.00,485.00,
2019,2,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",36.00,11.00,1.00,1.87,6.36,0.00,1.77,0.00,0.00,451.00,32.00,57.00,241.00,0.00,121.00,
2019,2,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",250.00,74.00,29.03,1.71,30.47,0.00,12.79,1.00,0.00,4980.00,2077.00,268.00,1401.00,0.00,1234.00,
2019,2,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3910.00,1127.00,277.31,11.31,274.06,2.84,561.47,75.00,3.00,100101.00,26304.00,2172.00,18408.00,102.00,53115.00,
2019,2,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",128.00,40.00,17.14,0.00,8.81,0.00,14.06,6.00,0.00,3471.00,1447.00,0.00,408.00,0.00,1616.00,
2019,2,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",111.00,40.00,16.09,1.66,13.78,0.00,8.47,1.00,0.00,2813.00,1063.00,183.00,723.00,0.00,844.00,
2019,2,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",790.00,208.00,71.64,0.00,54.41,0.00,81.95,20.00,0.00,14730.00,5342.00,0.00,2796.00,0.00,6592.00,
2019,2,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",82.00,33.00,10.66,0.92,13.81,1.00,6.60,0.00,0.00,2049.00,610.00,171.00,641.00,29.00,598.00,
2019,2,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",40.00,17.00,5.02,0.00,9.29,0.00,2.69,0.00,0.00,1552.00,286.00,0.00,990.00,0.00,276.00,
2019,2,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",80.00,30.00,12.44,0.00,10.34,1.09,6.12,3.00,0.00,2165.00,1045.00,0.00,473.00,72.00,575.00,
2019,2,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",724.00,209.00,60.16,0.00,81.27,0.93,66.64,20.00,2.00,17008.00,4664.00,0.00,6158.00,79.00,6107.00,
2019,2,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1931.00,511.00,186.68,6.32,110.82,0.52,206.66,20.00,3.00,37105.00,12312.00,1648.00,4896.00,12.00,18237.00,
2019,2,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3089.00,790.00,239.25,8.09,161.22,6.25,375.20,38.00,7.00,70437.00,23029.00,1910.00,12145.00,215.00,33138.00,
2019,2,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",280.00,109.00,22.91,1.18,55.42,0.00,29.49,1.00,2.00,6916.00,1801.00,180.00,2697.00,0.00,2238.00,
2019,2,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",513.00,135.00,38.05,2.62,80.15,0.00,14.19,1.00,0.00,7211.00,2413.00,530.00,3156.00,0.00,1112.00,
2019,2,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",476.00,125.00,41.13,1.59,47.34,0.00,34.93,12.00,0.00,11489.00,3927.00,117.00,4199.00,0.00,3246.00,
2019,2,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1540.00,410.00,121.77,4.67,101.83,1.95,179.79,22.00,1.00,27413.00,9707.00,569.00,4340.00,109.00,12688.00,
2019,2,"B6","JetBlue Airways","MSP","Minneapolis, MN: Minneapolis-St Paul International",70.00,31.00,11.21,1.00,10.66,0.00,8.13,2.00,0.00,3877.00,1441.00,229.00,1063.00,0.00,1144.00,
2019,2,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",190.00,85.00,25.70,1.32,38.61,0.00,19.37,6.00,1.00,7393.00,2430.00,46.00,3190.00,0.00,1727.00,
2019,2,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",45.00,15.00,4.89,0.00,1.68,0.00,8.43,0.00,1.00,942.00,340.00,0.00,71.00,0.00,531.00,
2019,2,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",190.00,62.00,26.20,0.00,16.15,0.00,19.65,6.00,0.00,4489.00,1804.00,0.00,950.00,0.00,1735.00,
2019,2,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",71.00,26.00,8.23,0.00,12.16,0.00,5.61,0.00,0.00,2474.00,546.00,0.00,1586.00,0.00,342.00,
2019,2,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",124.00,42.00,10.26,0.25,29.59,0.00,1.91,0.00,0.00,1838.00,711.00,8.00,991.00,0.00,128.00,
2019,2,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",132.00,43.00,9.47,0.74,25.29,0.00,7.50,3.00,0.00,2423.00,453.00,88.00,1413.00,0.00,469.00,
2019,2,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",406.00,149.00,31.21,2.55,100.32,0.00,14.92,4.00,0.00,11525.00,3188.00,619.00,6605.00,0.00,1113.00,
2019,2,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",208.00,49.00,18.19,2.33,17.10,0.00,11.38,1.00,0.00,3112.00,1465.00,154.00,829.00,0.00,664.00,
2019,2,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",456.00,146.00,58.19,1.90,51.60,0.28,34.03,4.00,0.00,10462.00,4796.00,403.00,2189.00,17.00,3057.00,
2019,2,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",17186.00,2544.00,535.22,114.86,1009.13,4.98,879.81,5.00,38.00,177001.00,54219.00,15176.00,43378.00,415.00,63813.00,
2019,2,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1327.00,325.00,72.94,10.62,126.55,0.86,114.03,10.00,0.00,26662.00,7327.00,3728.00,6347.00,113.00,9147.00,
2019,2,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",425.00,70.00,33.12,3.93,13.75,0.00,19.21,0.00,0.00,4214.00,2454.00,359.00,505.00,0.00,896.00,
2019,2,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",494.00,74.00,26.01,5.41,24.89,0.00,17.69,1.00,0.00,6131.00,3346.00,740.00,1005.00,0.00,1040.00,
2019,2,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",684.00,127.00,34.41,6.54,62.29,0.71,23.04,0.00,1.00,8713.00,3672.00,999.00,2539.00,25.00,1478.00,
2019,2,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",826.00,167.00,48.16,9.37,63.53,0.00,45.94,1.00,3.00,11320.00,4221.00,1124.00,2523.00,0.00,3452.00,
2019,2,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",609.00,183.00,70.05,4.87,67.71,0.00,40.37,0.00,2.00,12557.00,6008.00,1081.00,2540.00,0.00,2928.00,
2019,2,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",3920.00,567.00,120.30,42.86,158.63,0.00,245.21,2.00,3.00,42334.00,10085.00,7869.00,6386.00,0.00,17994.00,
